V,A_mean,A_err
79.084, 2.623845362175699, 0.005897354960954059
79.084, 2.5574509924285356, 0.001719359654207465
78.058, 2.6677677913930533, 0.0031994622703321153
78.058, 2.6800252135002225, 0.001049442006635301
77.069, 2.7678700719349343, 0.00232677871137126
77.069, 2.6933040874496577, 0.0017626416920363298
76.08, 2.7453981314051257, 0.0011137520852649257
76.08, 2.7256500624546884, 0.0007588031903223317
75.054, 2.787277656937952, 0.0015226905033635756
75.054, 2.7392694203515435, 0.0008546079254515334
74.065, 2.849245735368638, 0.0006695222411140109
74.065, 2.8114520172048727, 0.0010195585100664147
73.076, 2.8567363822119107, 0.0018896092210588277
73.076, 2.817921212205876, 3.243169037060329e-16
72.087, 2.8322215379975724, 0.0023882467351218593
72.087, 2.795449271676068, 0.0012181524026908606
71.062, 2.8792083227417207, 0.001522690503363046
71.062, 2.8168997603636123, 0.0007381516082230807
70.073, 2.895892036165369, 0.001317222633483102
70.036, 2.920747364327127, 0.0016633840207175281
69.084, 2.890444293006626, 0.000881320846018215
69.047, 2.9265355914332907, 0.0011275452063457016
68.058, 2.954114791174419, 0.003549317202657031
68.058, 2.9278975272229757, 0.0007887673985555064
67.032, 2.9507099517002073, 0.0013619357896852574
67.069, 2.9445812406466216, 0.0025296834542151672
66.08, 2.970798504598067, 0.0016317199556823284
66.08, 2.90848994221996, 0.00115296264101598
65.054, 2.9517314035424707, 0.0016222193220559182
65.018, 2.93640962590851, 0.0009136143020181454
64.029, 2.9721604403877526, 0.0013914092202302493
64.029, 2.9387930135404585, 0.0022627884490042513
63.04, 2.986120282232028, 0.001339044482228102
63.04, 2.9452622085414646, 0.002754905814717976
62.051, 2.9728414082825956, 0.000845516093155275
62.051, 2.9942918969701413, 0.0010695026610797122
61.025, 3.0014420598659903, 0.0010195585100670156
61.025, 2.9680746330186976, 0.001607863116521875
60.073, 2.9725009243351743, 0.0007960822450403539
60.036, 2.9970157685495122, 0.0009303792655538662
59.047, 3.013018514078317, 0.000559472215412976
59.047, 2.9762462477568086, 0.0016505571736879175
58.021, 2.9544552751218407, 0.0015590546420409272
58.021, 2.9530933393321575, 0.0018451172461019312
57.032, 2.9663722132815895, 0.000930379265553866
57.032, 2.9541147911744217, 0.0018229940013468724
56.043, 2.9697770527558043, 0.0007960822450406784
56.043, 2.988844153811397, 0.0013562491853514205
55.018, 2.9725009243351743, 0.0006339466097119439
55.018, 2.973181892230017, 0.0007459629538839676
54.029, 3.003825447497941, 0.0010100386142988754
54.029, 2.9857797982846055, 0.0010420514780136887
53.04, 2.9854393143371847, 0.001032738945598179
53.04, 2.9677341490712768, 0.0008791257720094471
52.051, 2.9810130230207057, 0.0007588031903220236
52.051, 2.971819956440332, 0.00106950266107929
51.025, 2.955476726964108, 0.0023947102022459053
51.025, 2.9646697935444823, 0.0008986884435368638
50.036, 2.9605839861754264, 0.0003347611205570694
50.036, 2.9462836603837297, 0.001042051478013186
49.047, 2.9547957590692624, 0.0017092158509038598
49.047, 2.9585410824909, 0.0019069127638060915
48.021, 2.9289189790652403, 0.0013390444822282787
48.021, 2.94866704801568, 0.0014763032164463786
47.032, 2.9377715616981965, 0.00082469307518001
47.032, 2.9084899422199593, 0.0015022507777302898
46.043, 2.9452622085414646, 0.0016493861503594591
46.043, 2.921428332221971, 0.002442641109464149
45.018, 2.910532845904489, 0.0006695222411138023
45.018, 2.913256717483859, 0.0017582515440183288
44.029, 2.9268760753807133, 0.0017582515440185888
44.029, 2.890103809059204, 0.0004651896327769332
43.04, 2.896232520112791, 0.001002357600816479
43.04, 2.890784776954048, 0.0013390444822282787
42.051, 2.8809107424788256, 0.0008455160931556405
42.051, 2.883634614058198, 0.0009241280462832965
41.025, 2.9098518780096465, 8.107922592650823e-17
41.025, 2.880910742478827, 0.001281535021526089
40.036, 2.8894228411643614, 0.0006809678948428654
40.036, 2.8938491324808395, 0.001418910085398012
39.047, 2.873079611688137, 0.00091361430201751
39.047, 2.877846386952035, 0.0013390444822277562
38.021, 2.8894228411643614, 0.0010767047805767419
38.021, 2.9020207472189523, 0.0017148587049834033
37.032, 2.8754629993200855, 0.0008986884435362388
37.032, 2.860141221686126, 0.0006339466097123852
36.043, 2.84890525142122, 0.0032474149208997073
36.043, 2.833583473787259, 0.001249472484083554
35.018, 2.8822726782685137, 0.0017461217240724166
35.018, 2.8860180016901467, 0.0008791257720094471
34.029, 2.8795488066891437, 0.002333412448884959
34.029, 2.886018001690148, 0.0013900198946516843
33.04, 2.837669281156316, 0.002355663397690322
33.04, 2.8349454095769455, 0.0013039542440683237
32.051, 2.831200086155311, 0.0013746446416299204
32.051, 2.861843641423231, 0.001994085159387955
31.025, 2.8703557401087667, 0.0009303792655534153
31.025, 2.8298381503656236, 0.0016030491442909562
30.036, 2.843797992209898, 0.0009303792655532189
30.036, 2.8499267032634807, 0.0006339466097123852
29.047, 2.8209855677326674, 0.0008546079254521282
29.01, 2.8386907329985798, 0.0010195585100666335
28.021, 2.815878308521349, 0.0012181524026903306
27.985, 2.8529910587902747, 0.0009241280462832967
27.032, 2.857076866159333, 0.0006950099473259388
26.996, 2.8162187924687707, 0.0012815350215259313
26.043, 2.838009765103736, 0.0017012844120473023
26.007, 2.820304599837825, 0.0010420514780137046
25.018, 2.8383502490511585, 0.0009630340324271009
24.981, 2.8264333108914115, 0.0023134541711151368
24.029, 2.831200086155311, 0.0008546079254521283
24.029, 2.8250713751017265, 0.0009809247387791542
23.003, 2.8291571824707815, 0.0007381516082234737
23.003, 2.810430565362609, 0.0008246930751794363
22.014, 2.837328797208894, 0.002172170173117416
22.014, 2.782510881674053, 0.0017844304264400957
20.989, 2.7934063679915386, 0.001491925907768973
20.989, 2.777744106410154, 0.0012678932194244317
20.0, 2.8114520172048727, 0.0008986884435362388
20.0, 2.7862562050956883, 0.0013914092202307244
19.01, 2.79136346430701, 0.0011394772339361708
19.01, 2.7876181408853733, 0.0014024742789311754
17.985, 2.7930658840441156, 0.002440266923473857
17.985, 2.7423337758783357, 0.0020200772285972
16.996, 2.75901748930198, 0.0017811791080517832
16.996, 2.767189104040093, 0.0010195585100666333
16.007, 2.7501649066690237, 0.0008986884435368637
16.007, 2.759017489301979, 0.0036570998125156867
14.981, 2.774679750883362, 0.002024853960801194
14.981, 2.7770631385153117, 0.0029682702374151655
13.992, 2.732119257455694, 0.0016399878621739458
13.992, 2.7757012027256245, 0.0006339466097119443
13.003, 2.7304168377185873, 0.0015738561256513923
13.003, 2.7368860327195943, 0.001439190914947933
12.014, 2.7120307045578325, 0.0008986884435362385
12.014, 2.7048805416619865, 0.0010695026610793908
10.989, 2.7137331242949405, 0.002278954467871796
10.989, 2.732459741403114, 0.0034883684046851165
10.0, 2.6667463395507913, 0.00088787350758457
10.0, 2.722245222980474, 0.0012260574330986839
